	Id	ID Number	Class	Tract	Name	Owner	BridgeType	Width	NumSpans	Length	MaxSpanLength	SkewAngle	SeatLength	SeatWidth	YearBuilt	YearRemodeled	PierType	FoundationType	ScourIndex	Traffic	TrafficIndex	Condition	Replacement Cost (thous. $)	Latitude	Longitude	Comment	Shape	SoilType	LqfSusCat	LndSusCat	WaterDepth
	CA012357	CA012357	HWB4	06085513500	ARROYO HONDO RD	County Highway Agency	31000009	5.400	1	35	34.000	0.000			1980		N000000000		8	20	 	765	$361.29	37.461670	-121.770000			D	0	0	5.000
	CA012358	CA012358	HWB3	06085511911	BERTRAM RD	County Highway Agency	30200008	4.900	1	16	15.000	0.000			1956		N000000000		8	182	 	765	$183.51	37.180000	-121.815000			D	0	0	5.000
	CA012359	CA012359	HWB10	06085512401	BOWDEN CT	County Highway Agency	20400008	7.800	3	40	13.000	30.000			1919		N000000000		6	42	 	633	$596.42	37.085000	-121.653330			D	0	0	5.000
	CA012360	CA012360	HWB11	06085512602	BUENA VISTA AVE	County Highway Agency	20100008	11.400	3	39	13.000	12.000			1989		N000000000		6	6200	 	777	$849.90	37.048330	-121.558330			D	0	0	5.000
	CA012361	CA012361	HWB10	06085511916	CAMDEN AVE	City Highway Agency	20400014	37.800	3	34	13.000	0.000			1967		N000000000		6	30000	 	376	$2,456.79	37.226670	-121.903330			D	0	0	5.000
	CA012362	CA012362	HWB3	06085503803	CAPITOL AVE	City Highway Agency	10400014	24.400	1	10	9.000	5.000			1956		N000000000		8	11000	 	777	$466.43	37.381670	-121.855000			D	0	0	5.000
	CA012363	CA012363	HWB3	06085512200	CASA LOMA RD	County Highway Agency	10100008	6.900	1	7	7.000	0.000			1940		N000000000		8	171	 	756	$92.33	37.148330	-121.770000			D	0	0	5.000
	CA012364	CA012364	HWB28	06085512401	CENTER AVE	County Highway Agency	11900008	7.600	2	7	3.000	0.000			1915		N000000000		8	1012	 	NNN	$101.70	37.071670	-121.570000			D	0	0	5.000
	CA012365	CA012365	HWB28	06085504601	CHARLESTON RD	City Highway Agency	11900017	20.300	2	8	4.000	17.000			1980		N000000000		8	5000	 	NNN	$310.44	37.421670	-122.085000			D	0	0	5.000
	CA012366	CA012366	HWB11	06085512401	CHURCH AVE	County Highway Agency	20100008	11.400	5	64	13.000	0.000			1989		N000000000		6	12300	 	777	$1,394.70	37.068330	-121.595000			D	0	0	5.000
	CA012367	CA012367	HWB28	06085512401	CHURCH AVE	County Highway Agency	11900008	12.800	4	16	4.000	11.000			1972		N000000000		8	1122	 	NNN	$391.50	37.071670	-121.586670			D	0	0	5.000
	CA012368	CA012368	HWB3	06085512200	CROY RD	County Highway Agency	10400008	6.900	1	13	13.000	0.000			1924		N000000000		6	184	 	736	$171.47	37.085000	-121.766670			D	0	0	5.000
	CA012369	CA012369	HWB3	06085512200	CROY RD	County Highway Agency	10400008	6.900	1	15	15.000	24.000			1927		N000000000		5	124	 	736	$197.85	37.090000	-121.755000			D	0	0	5.000
	CA012370	CA012370	HWB3	06085513500	DEL PUERTO RD	County Highway Agency	30200008	7.000	1	8	6.000	35.000			1967		N000000000		6	66	 	766	$107.05	37.390000	-121.468330			D	0	0	5.000
	CA012372	CA012372	HWB11	06085512001	FORD ROAD	City Highway Agency	20500014	8.100	3	46	15.000	49.000			1992		N000000000		8	662	 	777	$712.26	37.256670	-121.790000			D	0	0	5.000
	CA012373	CA012373	HWB28	06085511911	FORTINI ROAD	County Highway Agency	11900009	9.100	2	8	4.000	0.000			1956		N000000000		8	404	 	NNN	$139.16	37.200000	-121.803330			D	0	0	5.000
	CA012374	CA012374	HWB10	06085512602	FRAZIER LAKE RD	County Highway Agency	20100008	8.200	2	9	4.000	0.000			1927		N000000000		6	1017	 	776	$141.08	36.973330	-121.505000			D	0	0	5.000
	CA012377	CA012377	HWB11	06085512602	GILMAN ROAD	County Highway Agency	20100008	12.000	4	48	12.000	0.000			1987		N000000000		6	957	 	777	$1,101.08	37.018330	-121.541670			D	0	0	5.000
	CA012378	CA012378	HWB10	06085513500	GILROY HOT SPRG RD	County Highway Agency	20100008	7.300	3	26	9.000	0.000			1940		N000000000		U	100	 	776	$362.82	37.076670	-121.465000			D	0	0	5.000
	CA012379	CA012379	HWB3	06085513500	GILROY HOT SPGS RD	County Highway Agency	31000008	6.100	1	38	37.000	0.000			1921		N000000000		8	10	 	776	$443.11	37.098330	-121.471670			D	0	0	5.000
	CA012380	CA012380	HWB11	06085511911	GRAYSTONE LANE	County Highway Agency	20100008	12.000	4	52	13.000	30.000			1981		N000000000		6	1232	 	777	$1,192.84	37.223330	-121.850000			D	0	0	5.000
	CA012381	CA012381	HWB10	06085503210	HELLYER AVE	County Highway Agency	20400014	7.800	4	66	18.000	0.000			1930		N000000000		6	10855	 	756	$984.09	37.285000	-121.813330			D	0	0	5.000
	CA012382	CA012382	HWB3	06085513500	JAMISON RD	County Highway Agency	10100008	8.200	1	7	6.000	0.000			1947		N000000000		8	38	 	776	$109.73	37.035000	-121.455000			D	0	0	5.000
	CA012383	CA012383	HWB3	06085513500	KINCAID ROAD	County Highway Agency	30200009	4.300	1	32	31.000	0.000			1966		N000000000		8	18	 	766	$367.03	37.375000	-121.671670			D	0	0	5.000
	CA012384	CA012384	HWB3	06085504319	N KING RD	County Highway Agency	10400016	7.000	1	8	7.000	20.000			1923		N000000000		8	3993	 	656	$107.05	37.370000	-121.871670			D	0	0	5.000
	CA012385	CA012385	HWB10	06085512100	LAGUNA AVE	County Highway Agency	20100008	7.000	3	20	9.000	0.000			1945		N000000000		6	165	 	776	$267.62	37.190000	-121.733330			D	0	0	5.000
	CA012386	CA012386	HWB3	06085512402	LLAGAS AVE	County Highway Agency	10200008	7.300	1	16	16.000	0.000			1952		N000000000		8	804	 	756	$223.27	37.096670	-121.610000			D	0	0	5.000
	CA012387	CA012387	HWB10	06085512402	LLAGAS AVE	County Highway Agency	20400008	7.300	2	32	16.000	20.000			1925		N000000000		6	804	 	756	$446.55	37.095000	-121.611670			D	0	0	5.000
	CA012388	CA012388	HWB28	06085503709	MABURY ROAD	City Highway Agency	11900016	29.900	2	11	6.000	40.000			1994		N000000000		8	3600	 	NNN	$628.73	37.370000	-121.863330			D	0	0	5.000
	CA012389	CA012389	HWB11	06085503601	TAYLOR/MABURY RD	City Highway Agency	20400016	20.700	4	55	15.000	8.000			1981		N000000000		U	12856	 	476	$2,176.36	37.363330	-121.873330			D	0	0	5.000
	CA012390	CA012390	HWB3	06085511702	MAGDALENA COURT	County Highway Agency	30200016	8.500	1	7	7.000	99.000			1961		N000000000		6	70	 	766	$113.74	37.358330	-122.100000			D	0	0	5.000
	CA012391	CA012391	HWB3	06085512200	MT MADONNA RD	County Highway Agency	10400008	6.900	1	8	8.000	15.000			1925		N000000000		8	85	 	555	$105.52	37.033330	-121.706670			D	0	0	5.000
	CA012392	CA012392	HWB10	06085504602	OLD ALVSO MILPT RD	County Highway Agency	20200019	7.300	2	33	16.000	20.000			1921		N000000000		6	214	 	346	$460.50	37.423330	-121.925000			D	0	0	5.000
	CA012393	CA012393	HWB10	06085505001	MTN VIEW-ALVISO RD	City Highway Agency	20100017	17.900	4	42	10.000	11.000			1973		N000000000		U	2000	 	677	$1,437.14	37.410000	-121.978330			D	0	0	5.000
	CA012394	CA012394	HWB3	06085511705	OLD PAGE MILL ROAD	County Highway Agency	10400008	7.000	1	7	6.000	23.000			1918		N000000000		8	194	 	756	$93.67	37.396670	-122.160000			D	0	0	5.000
	CA012395	CA012395	HWB3	06085511705	OLD PAGE MILL ROAD	County Highway Agency	10400008	7.000	1	7	6.000	32.000			1918		N000000000		8	194	 	756	$93.67	37.398330	-122.160000			D	0	0	5.000
	CA012396	CA012396	HWB3	06085511705	OLD PAGE MILL ROAD	County Highway Agency	10400008	7.000	1	7	6.000	23.000			1918		N000000000		8	194	 	755	$93.67	37.401670	-122.158330			D	0	0	5.000
	CA012397	CA012397	HWB3	06085511705	OLD PAGEMILL ROAD	County Highway Agency	10400008	7.300	1	7	6.000	60.000			1918		N000000000		8	194	 	766	$97.68	37.403330	-122.156670			D	0	0	5.000
	CA012398	CA012398	HWB3	06085512200	REDWOOD RETREAT RD	County Highway Agency	11100008	5.600	1	9	8.000	0.000			1909		N000000000		8	336	 	N36	$96.34	37.028330	-121.658330			D	0	0	5.000
	CA012399	CA012399	HWB3	06085512200	REDWOOD RETREAT RD	County Highway Agency	10200008	7.300	1	12	12.000	12.000			1925		N000000000		8	215	 	755	$167.46	37.030000	-121.693330			D	0	0	5.000
	CA012400	CA012400	HWB3	06085512200	REDWOOD RETREAT RD	County Highway Agency	10200008	7.300	1	12	12.000	20.000			1925		N000000000		8	215	 	566	$167.46	37.033330	-121.703330			D	0	0	5.000
	CA012402	CA012402	HWB3	06085513500	SAN FELIPE RD NO 2	County Highway Agency	31000008	4.400	1	12	12.000	0.000			1906		N000000000		8	62	 	766	$137.64	37.265000	-121.675000			D	0	0	5.000
	CA012403	CA012403	HWB3	06085511911	SCHILLINGSBURG RD	County Highway Agency	10200008	7.300	1	15	15.000	0.000			1924		N000000000		8	366	 	756	$209.32	37.193330	-121.800000			D	0	0	5.000
	CA012404	CA012404	HWB3	06085511707	STEVENS CYN RD	County Highway Agency	30200008	8.200	1	16	15.000	0.000			1957		N000000000		8	1579	 	765	$250.80	37.276670	-122.075000			D	0	0	5.000
	CA012405	CA012405	HWB3	06085511707	STEVENS CYN RD	County Highway Agency	10100008	8.400	1	9	8.000	50.000			1926		N000000000		6	1579	 	776	$144.52	37.275000	-122.076670			D	0	0	5.000
	CA012406	CA012406	HWB3	06085511707	STEVENS CYN RD	County Highway Agency	30200008	8.200	1	12	12.000	0.000			1957		N000000000		8	1579	 	765	$188.10	37.273330	-122.081670			D	0	0	5.000
	CA012407	CA012407	HWB3	06085511707	STEVENS CYN RD	County Highway Agency	10400008	7.500	1	10	9.000	45.000			1974		N000000000		8	1483	 	756	$143.37	37.271670	-122.085000			D	0	0	5.000
	CA012408	CA012408	HWB3	06085511707	STEVENS CYN RD	County Highway Agency	30200008	5.500	1	16	15.000	25.000			1956		N000000000		8	1483	 	765	$168.22	37.276670	-122.105000			D	0	0	5.000
	CA012409	CA012409	HWB3	06085511707	STEVENS CYN RD	County Highway Agency	30200008	4.900	1	16	15.000	0.000			1956		N000000000		8	1483	 	765	$183.51	37.276670	-122.108330			D	0	0	5.000
	CA012410	CA012410	HWB3	06085511707	STEVENS CYN RD	County Highway Agency	30200008	5.000	1	16	15.000	30.000			1956		N000000000		8	1483	 	765	$183.51	37.276670	-122.110000			D	0	0	5.000
	CA012411	CA012411	HWB3	06085511707	STEVENS CYN RD	County Highway Agency	30200008	5.500	1	16	15.000	0.000			1956		N000000000		8	1483	 	665	$168.22	37.278330	-122.113330			D	0	0	5.000
	CA012412	CA012412	HWB3	06085511707	STEVENS CYN RD	County Highway Agency	10100008	8.000	1	7	6.000	0.000			1952		N000000000		8	1483	 	776	$107.05	37.281670	-122.118330			D	0	0	5.000
	CA012413	CA012413	HWB3	06085512305	TILTON AVE	County Highway Agency	10100008	8.100	1	7	7.000	0.000			1927		N000000000		8	2279	 	776	$108.39	37.151670	-121.680000			D	0	0	5.000
	CA012414	CA012414	HWB11	06085512509	THOMAS RD	County Highway Agency	20100017	11.500	3	80	27.000	99.000			1989		N000000000		7	1982	 	888	$1,758.67	36.991670	-121.575000			D	0	0	5.000
	CA012415	CA012415	HWB10	06085513500	WALNUT AVE	County Highway Agency	20400008	7.500	3	47	16.000	0.000			1947		N000000000		6	56	 	776	$673.84	36.981670	-121.380000			D	0	0	5.000
	CA012416	CA012416	HWB3	06085512200	WHITEHURST ROAD	County Highway Agency	10400009	7.000	1	15	15.000	99.000			1939		N000000000		5	96	 	756	$200.72	36.985000	-121.656670			D	0	0	5.000
	CA012417	CA012417	HWB3	06085512200	WHITEHURST ROAD	County Highway Agency	10400009	7.000	1	11	10.000	30.000			1939		N000000000		8	10	 	746	$147.19	37.050000	-121.666670			D	0	0	5.000
	CA012418	CA012418	HWB10	06085511800	WRIGHTS STATION RD	County Highway Agency	20400008	5.600	4	45	13.000	0.000			1917		N000000000		6	100	 	756	$481.72	37.138330	-121.946670			D	0	0	5.000
	CA012420	CA012420	HWB28	06085503710	SUNSET AVE	City Highway Agency	11900019	21.300	3	11	4.000	37.000			1979		N000000000		8	2120	 	NNN	$447.89	37.355000	-121.846670			D	0	0	5.000
	CA012421	CA012421	HWB11	06085511915	MERIDIAN AVE	City Highway Agency	20100016	27.400	4	46	11.000	16.000			1975		N000000000		6	15000	 	667	$2,409.38	37.240000	-121.885000			D	0	0	5.000
	CA012422	CA012422	HWB10	06085501401	E. JULIAN STREET	City Highway Agency	20400016	16.200	3	48	18.000	0.000			1933		N000000000		U	14320	 	776	$1,486.46	37.350000	-121.871670			D	0	0	5.000
	CA012423	CA012423	HWB10	06085500300	OLD JULIAN ST	City Highway Agency	20400019	18.700	3	39	14.000	0.000			1935		N000000000		6	1000	 	457	$1,394.13	37.338330	-121.900000			D	0	0	5.000
	CA012424	CA012424	HWB23	06085512052	COLEMAN AVE	City Highway Agency	60500016	27.100	3	69	31.000	0.000			1981		N000000000		6	8360	 	686	$3,574.50	37.243330	-121.871670			D	0	0	5.000
	CA012425	CA012425	HWB11	06085511912	CAMDEN RD	City Highway Agency	20100016	12.800	5	61	12.000	0.000			1976		N000000000		6	4217	 	777	$1,492.58	37.211670	-121.831670			D	0	0	5.000
	CA012426	CA012426	HWB4	06085511911	HARRY RD	City Highway Agency	10200017	17.400	1	15	14.000	10.000			1985		N000000000		8	1670	 	677	$498.93	37.206670	-121.823330			D	0	0	5.000
	CA012427	CA012427	HWB28	06085512100	EL CAMINO REAL	City Highway Agency	11900014	27.500	2	10	5.000	41.000					N000000000		8	65800	 	NNN	$525.69	37.221670	-121.745000			D	0	0	5.000
	CA012429	CA012429	HWB10	06085505006	CHARCOT AVE	City Highway Agency	20100017	16.300	5	54	11.000	8.000			1971		N000000000		U	2200	 	777	$1,682.59	37.386670	-121.908330			D	0	0	5.000
	CA012430	CA012430	HWB28	06085501502	E WILLIAM ST	City Highway Agency	20400016	11.200	3	45	16.000	0.000					N000000000		U	6140	 	777	$963.45	37.336670	-121.866670			D	0	0	5.000
	CA012431	CA012431	HWB10	06085500800	WEST SAINT JOHN	City Highway Agency	20400019	19.100	3	40	14.000	13.000			1935		N000000000		U	2140	 	677	$1,460.46	37.333330	-121.898330			D	0	0	5.000
	CA012432	CA012432	HWB10	06085500200	TAYLOR ST	City Highway Agency	20400016	18.600	3	39	14.000	18.000			1936		N000000000		U	16000	 	356	$1,386.67	37.346670	-121.903330			D	0	0	5.000
	CA012433	CA012433	HWB3	06085504202	ALUM ROCK FALLS RD	City Highway Agency	10400019	6.600	1	11	10.000	45.000			1925		N000000000		U	690	 	654	$138.78	37.396670	-121.808330			D	0	0	5.000
	CA012434	CA012434	HWB3	06085504308	DOREL DRIVE	City Highway Agency	10400019	13.300	1	12	13.000	6.000			1965		N000000000		U	50	 	676	$305.09	37.395000	-121.826670			D	0	0	5.000
	CA012435	CA012435	HWB6	06085504201	NOBEL AVE	City Highway Agency	10400019	8.100	2	13	6.000	0.000			1915		N000000000		U	1500	 	777	$201.29	37.393330	-121.831670			D	0	0	5.000
	CA012436	CA012436	HWB11	06085504414	N. MILPITAS BLVD	City Highway Agency	20100014	31.700	4	40	10.000	20.000			1979		N000000000		U	13250	 	677	$2,423.91	37.436670	-121.900000			D	0	0	5.000
	CA012438	CA012438	HWB28	06085504504	SERRA WAY	City Highway Agency	11900019	28.100	2	8	4.000	6.000			1962		N000000000		8	14990	 	NNN	$429.73	37.428330	-121.908330			D	0	0	5.000
	CA012439	CA012439	HWB28	06085504504	JUNIPERO DRIVE	City Highway Agency	11900019	20.800	3	10	3.000	0.000			1965		N000000000		8	300	 	NNN	$397.61	37.426670	-121.908330			D	0	0	5.000
	CA012440	CA012440	HWB28	06085504504	CORNING AVE	City Highway Agency	11900019	18.500	2	7	3.000	8.000			1965		N000000000		8	300	 	NNN	$247.55	37.425000	-121.906670			D	0	0	5.000
	CA012441	CA012441	HWB28	06085504504	SYLVIA DR	City Highway Agency	11900019	15.400	3	9	3.000	17.000			1965		N000000000		8	300	 	NNN	$264.95	37.423330	-121.906670			D	0	0	5.000
	CA012442	CA012442	HWB28	06085504507	MARYLINN DR	City Highway Agency	11900017	12.100	3	10	3.000	0.000			1960		N000000000		8	5070	 	NNN	$231.30	37.435000	-121.911670			D	0	0	5.000
	CA012443	CA012443	HWB6	06085508703	FAIR OAKS AVE	City Highway Agency	10500019	19.800	10	276	29.000	0.000			1967		H046000000		N	27000	 	777	$10,446.51	37.375000	-122.020000			D	0	0	5.000
	CA012444	CA012444	HWB6	06085510600	MATADERO RD	City Highway Agency	10100019	11.900	2	9	6.000	45.000			1929		N000000000		U	2300	 	777	$204.73	37.416670	-122.135000			D	0	0	5.000
	CA012445	CA012445	HWB3	06085510600	LAGUNA RD	City Highway Agency	10100019	6.900	1	7	6.000	23.000			1933		N000000000		U	1060	 	777	$92.33	37.411670	-122.138330			D	0	0	5.000
	CA012446	CA012446	HWB4	06085510900	WAVERLEY ST	City Highway Agency	50100019	21.900	1	12	11.000	1.000			1989		N000000000		8	1250	 	777	$502.37	37.428330	-122.128330			D	0	0	5.000
	CA012447	CA012447	HWB4	06085510900	COWPER ST	City Highway Agency	50100019	14.600	1	12	11.000	1.000			1989		N000000000		8	2200	 	777	$334.91	37.428330	-122.126670			D	0	0	5.000
	CA012448	CA012448	HWB4	06085511000	ROSS RD	City Highway Agency	50100019	18.900	1	13	13.000	14.000			1988		N000000000		8	2400	 	577	$469.68	37.433330	-122.121670			D	0	0	5.000
	CA012449	CA012449	HWB11	06085511000	GREER RD	City Highway Agency	20100019	16.100	3	16	6.000	11.000			1988		N000000000		8	2000	 	777	$492.43	37.438330	-122.116670			D	0	0	5.000
	CA012450	CA012450	HWB28	06085504414	TRAMWAY DR	City Highway Agency	11900019	16.500	3	10	3.000	0.000			1975		N000000000		8	1900	 	NNN	$315.41	37.443330	-121.893330			D	0	0	5.000
	CA012451	CA012451	HWB28	06085504414	HILLVIEW DR	City Highway Agency	11900019	16.500	3	10	3.000	0.000			1975		N000000000		8	2635	 	NNN	$315.41	37.445000	-121.891670			D	0	0	5.000
	CA012452	CA012452	HWB4	06085511705	CHRISTOFER LANE	City Highway Agency	10100019	9.200	1	10	9.000	9.000			1975		N000000000		U	190	 	777	$175.87	37.391670	-122.163330			D	0	0	5.000
	CA012453	CA012453	HWB3	06085507500	VIA REAL DRIVE	City Highway Agency	10400019	9.800	1	16	15.000	18.000			1968		N000000000		U	750	 	6N7	$299.74	37.276670	-122.010000			D	0	0	5.000
	CA012454	CA012454	HWB4	06085508704	WOLFE ROAD	City Highway Agency	60560516	28.700	1	202	32.000	0.000			1981		R070600000		N	32600	 	787	$11,082.31	37.383330	-122.013330			D	0	0	5.000
	CA012455	CA012455	HWB4	06085503510	MURTHA DRIVE	City Highway Agency	10500019	15.200	1	19	19.000	5.000			1976		N000000000		8	1200	 	777	$552.07	37.350000	-121.818330			D	0	0	5.000
	CA012457	CA012457	HWB19	06085511912	ALMADEN RD	County Highway Agency	50100002	16.000	3	62	22.000	17.000			1984		N000000000		6	3794	 	777	$1,896.31	37.203330	-121.828330			D	0	0	5.000
	CA012459	CA012459	HWB4	06085512305	EDMUNDSON AVE	County Highway Agency	50600006	13.300	1	39	37.000	0.000			1998		N000000000		9	1629	 	888	$991.55	37.115000	-121.670000			D	0	0	5.000
	CA012460	CA012460	HWB11	06085504504	ABLE STREET	County Highway Agency	20100019	15.800	2	15	7.000	0.000			1987		N000000000		6	750	 	777	$453.05	37.418330	-121.905000			D	0	0	5.000
	CA013454	CA013454	HWB11	06085513500	GURR ROAD	County Highway Agency	20100009	9.600	3	31	10.000	16.000			1996		N000000000		8	650	 	777	$568.89	37.315000	-121.563330			D	0	0	5.000
